list-none-s,12,1000,1,36000,1542260137,42840
list-none-s,16,1000,1,48000,4527361194,94320
list-none-none,1,10,1,30,248345,8278
list-none-none,1,100,1,300,352592,1175
list-none-none,1,1000,1,3000,4196547,1398
list-none-none,1,10000,1,30000,824703489,27490
list-none-none,1,20000,1,60000,4031607847,67193
list-none-none,2,1,1,6,282173,47028
list-none-none,2,10,1,60,253974,4232
list-none-none,2,100,1,600,588544,980
list-none-none,2,1000,1,6000,21410134,3568
list-none-none,4,1,1,12,301970,25164
list-none-none,4,10,1,120,274258,2285
list-none-none,4,100,1,1200,1427346,1189
list-none-none,8,1,1,24,468011,19500
list-none-none,8,100,1,2400,2668644,1111
list-none-none,12,1,1,36,572239,15895
list-i-none,1,100,1,300,370139,1233
list-il-none,1,100,1,300,1857086,6190
list-idl-none,1,100,1,300,1897740,6325
list-il-none,1,100,1,300,1872000,6240
list-dl-none,2,8,1,48,277910,5789
list-l-none,8,1,1,24,488890,20370
list-l-none,8,32,1,768,1921472,2501
list-l-none,12,4,1,144,550466,3822
list-il-none,2,4,1,24,264806,11033
list-il-none,4,4,1,48,272287,5672
list-dl-none,4,32,1,384,1145012,2981
list-il-none,8,1,1,24,411623,17150
list-dl-none,4,16,1,192,491642,2560
list-i-none,8,1,1,24,436655,18193
list-i-none,12,1,1,36,542630,15073
list-il-m,12,32,1,1152,15730011,13654
list-d-s,12,32,1,1152,3055512,2652
list-dl-m,2,32,1,192,581510,3028
list-dl-m,12,16,1,576,3348544,5813
list-d-m,4,2,1,24,266972,11123
list-dl-m,2,16,1,96,354217,3689
list-i-m,4,32,1,384,664559,1730
list-il-m,4,32,1,384,2169398,5649
list-i-m,8,32,1,768,1381848,1799
list-il-m,8,16,1,384,2359869,6145
list-i-m,4,32,1,384,753017,1960
list-il-m,8,1,1,24,395967,16498
list-il-s,8,1,1,24,410223,17092
list-dl-s,2,32,1,192,876216,4563
list-dl-s,12,16,1,576,4410621,7657
list-d-s,8,2,1,48,454894,9476
list-dl-s,2,16,1,96,341917,3561
list-d-s,2,32,1,192,267908,1395
list-il-s,4,32,1,384,1692570,4407
list-dl-s,16,32,1,1536,81621503,53138
list-il-s,8,16,1,384,1569470,4087
list-i-s,2,32,1,192,397143,2068
list-dl-s,16,1,1,48,569010,11854
list-none-m,1,1000,1,3000,4198848,1399
list-none-m,2,1000,1,6000,25054438,4175
list-none-m,4,1000,1,12000,104708277,8725
list-none-m,8,1000,1,24000,418039851,17418
list-none-m,12,1000,1,36000,1213808714,33716
list-none-m,16,1000,1,48000,2035591418,42408
list-none-s,1,1000,1,3000,4166715,1388
list-none-s,2,1000,1,6000,20670940,3445
list-none-s,4,1000,1,12000,116052779,9671
list-none-s,8,1000,1,24000,520916022,21704
list-none-s,12,1000,1,36000,1179484676,32763
list-none-s,16,1000,1,48000,4318438784,89967
